property_id,property_category,property_title,property_type,seller_name,seller_id,seller_type,open_viewing,no_of_photos,available_from,lease_units,available_for,area,county,latitude,longitude,furnished,bathrooms,beds,facility,environment,published_date,page_name,platform,currency,price_frequency,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
1765036,rental,"Lansdowne Village, Sandymount,, Sandymount, Dublin 4",apartment,Lowe & Associates,577,agent,no,10,2017-09-05,months,12,Sandymount,Dublin,53.336347,-6.224648,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-06,PropertyDetails,desktop,€,monthly,1716,True,True,,,True,,,,True,True,,True,,True
1770188,rental,"The Ramparts, Zion Road, Rathgar, Dublin 6",apartment,Lowe & Associates,577,agent,no,2,2017-10-01,months,12,Rathgar,Dublin,53.307977,-6.272935,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-06,PropertyDetails,desktop,€,monthly,1456,True,True,,,True,,,,True,True,,True,,True
1765876,rental,"Rathgar Road, Rathgar, Dublin 6",apartment,Newcombe Estates,7490,agent,no,7,2017-08-31,months,12,Rathgar,Dublin,53.31635182836,-6.2708330154419,yes,1,1,,prod,2017-09-06,PropertyDetails,desktop,€,monthly,1500,,,,,,,,,,,,,,
1768347,rental,"Cabra Road, Cabra, Dublin 7",apartment,Newcombe Estates,7490,agent,no,12,2017-08-31,months,12,Cabra,Dublin,53.36142431431,-6.2976336479187,yes,1,1,,prod,2017-09-06,PropertyDetails,desktop,€,monthly,1450,,,,,,,,,,,,,,
1769980,rental,"Cabra Rd, Cabra, Dublin 7",apartment,Newcombe Estates,7490,agent,no,9,2017-09-04,months,12,Cabra,Dublin,53.361398703916,-6.2976551055908,yes,1,1,,prod,2017-09-06,PropertyDetails,desktop,€,monthly,1100,,,,,,,,,,,,,,
1744223,rental,"PENTHOUSE 18 Lower Baggot Street, Dublin 2, Dublin 2",apartment,Colliers International,3091,agent,no,6,2017-06-02,months,12,Dublin 2,Dublin,53.338239329568,-6.2507539987564,yes,3,3,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-06,PropertyDetails,desktop,€,monthly,6000,True,True,,,True,,,,True,True,,True,,True
1770829,rental,"44 The Hibernian, The Gasworks, Ballsbridge, Ballsbridge, Dublin 4",apartment,,,private,no,4,2017-10-01,months,0,Ballsbridge,Dublin,53.3392049,-6.2356618,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Pets Allowed,Internet,Garden / Patio / Balcony,Serviced Property,Smoking",prod,2017-09-06,PropertyDetails,desktop,€,monthly,3900,True,True,True,True,True,True,True,,True,True,True,True,True,True
1750772,rental,"Penthouse, Coliemore Road, Dalkey, Co. Dublin",apartment,Bespoke Estate Agents,8809,agent,no,16,2017-09-01,months,6,Dalkey,Dublin,53.276381,-6.097571,yes,4,3,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-06,PropertyDetails,desktop,€,monthly,7000,True,True,True,,True,,,,True,True,,True,,True
1769079,rental,"Apartment 1 Dunloe Hall, 25 Merrion Street Upper, Dublin 2, Dublin 2",apartment,Bespoke Estate Agents,8809,agent,no,8,2017-08-31,months,12,Dublin 2,Dublin,53.3389071,-6.2524705,yes,2,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-06,PropertyDetails,desktop,€,monthly,3000,,True,True,,True,,,,True,True,,True,True,True
1770738,rental,"Spencer dock, IFSC, Dublin 1",apartment,,,private,no,9,2017-10-27,months,12,IFSC,Dublin,53.349801285284,-6.2383657847583,either,2,1,"Parking,Wheelchair Access",prod,2017-09-06,PropertyDetails,desktop,€,monthly,2200,True,,,,,,,True,,,,,,
1770799,rental,"Milner Square, Shanowen Road, Santry, Dublin 9",apartment,Comer Group Ireland,9847,agent,no,8,2017-09-07,months,12,Santry,Dublin,53.389151336823,-6.2515693902969,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-06,PropertyDetails,desktop,€,monthly,1300,True,True,True,True,True,,,,True,True,,True,,True
1770734,rental,"75 Morehampton Square, Donnybrook, Dublin 4",apartment,,,private,no,16,2017-09-10,months,12,Donnybrook,Dublin,53.323089744363,-6.2421598657966,yes,1,2,Parking,prod,2017-09-06,PropertyDetails,desktop,€,monthly,2100,True,,,,,,,,,,,,,
1769438,rental,"Fitzwilliam Quay, Dublin 4, Dublin 4",apartment,,,private,no,9,2017-09-01,months,24,Dublin 4,Dublin,53.340213637644,-6.2277567386627,yes,1,2,"Parking,Cable Television,Washing Machine,Microwave,Garden / Patio / Balcony",prod,2017-09-06,PropertyDetails,desktop,€,monthly,2000,True,True,,True,True,,,,,True,,,,
1768185,rental,"Stewart Hall，Parnell Street., Dublin 1, Dublin 1",apartment,,,private,no,9,2017-10-15,months,3,Dublin 1,Dublin,53.350276349998,-6.268962520312,yes,1,1,,prod,2017-09-05,PropertyDetails,desktop,€,weekly,2304,,,,,,,,,,,,,,
1770725,rental,"Phoenix View James Street, Dublin 8, Dublin 8",apartment,,,private,no,7,2017-09-10,months,12,Dublin 8,Dublin,53.3428917,-6.292429,yes,1,2,Parking,prod,2017-09-05,PropertyDetails,desktop,€,monthly,1400,True,,,,,,,,,,,,,
1770731,rental,"Carrington, Northwood, Santry, Dublin 9",apartment,,,private,no,9,2017-09-07,months,12,Santry,Dublin,53.404095444691,-6.2528944015503,yes,2,2,,prod,2017-09-05,PropertyDetails,desktop,€,monthly,1458,,,,,,,,,,,,,,
1770705,rental,"Corn Exchange, Dublin 2, Dublin 2",apartment,Hooke & MacDonald,10,agent,no,7,2017-09-05,months,12,Dublin 2,Dublin,53.346893468952,-6.256444474205,yes,2,3,,prod,2017-09-05,PropertyDetails,desktop,€,monthly,2850,,,,,,,,,,,,,,
1770693,rental,"Barrow Street, Ballsbridge, Dublin 4",apartment,,,private,no,9,2017-10-02,months,0,Ballsbridge,Dublin,53.338320174504,-6.2370494128845,yes,2,2,"Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,weekly,2826,,,True,True,True,,,,,True,,True,,True
1770671,rental,"Mount Sanford, Milltown, Dublin 6",apartment,Aramark,400,agent,no,17,2017-09-05,months,12,Milltown,Dublin,53.317547158563,-6.243485212326,yes,3,3,"Parking,Central Heating,House Alarm,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,monthly,2800,True,,,True,True,,,,True,True,,True,True,
1764961,rental,"34 Belarmine Vale, Stepaside, Dublin 18",apartment,Churches Estate Agents,9930,agent,no,15,2017-09-05,months,12,Stepaside,Dublin,53.2607412,-6.2171118,yes,2,2,,prod,2017-09-05,PropertyDetails,desktop,€,monthly,1800,,,,,,,,,,,,,,
1749194,rental,"Adelaide Square, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,10,2017-10-10,months,0,Dublin 2,Dublin,53.340290506973,-6.2684297561646,yes,2,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3413,True,True,True,True,True,True,,,True,True,,True,,True
1754480,rental,"Adelaide Square, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,8,2017-10-15,months,0,Dublin 2,Dublin,53.340252072326,-6.2682902812958,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3282,True,True,True,True,True,True,,,True,True,,,,True
1754495,rental,"Alexandra Walk, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,8,2017-09-23,months,0,Dublin 2,Dublin,53.3405688,-6.2666686,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3565,True,True,True,True,True,True,,,True,True,,True,,True
1754501,rental,"Alexandra Walk, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,9,2017-09-30,months,0,Dublin 2,Dublin,53.340303318514,-6.2683653831482,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3565,True,True,True,True,True,True,,,True,True,,True,,True
1749186,rental,"Adelaide Square, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,11,2017-09-29,months,0,Dublin 2,Dublin,53.340213637644,-6.2684297561646,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,True,True,True,True,,,True,True,,True,,True
1749190,rental,"Alexandra Walk, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,9,2017-10-07,months,0,Dublin 2,Dublin,53.340277695428,-6.2683653831482,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3500,True,True,True,True,True,True,,,True,True,,True,,True
1751151,rental,"Alexandra Walk, Whitefriar Street, Dublin 2, Dublin 2",apartment,Scandik Property Services Limited,990,agent,no,17,2017-06-29,months,0,Dublin 2,Dublin,53.340303318514,-6.2683868408203,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,True,True,True,True,True,True,,,True,True,,True,,True
1764610,rental,"Northcliffe, Chapelizod, Dublin 20",apartment,,,private,no,9,2017-09-04,months,12,Chapelizod,Dublin,53.351191736609,-6.3462674617767,no,1,1,Parking,prod,2017-09-05,PropertyDetails,desktop,€,monthly,1450,True,,,,,,,,,,,,,
1770555,rental,"North Circular Road, Phibsborough, Dublin 7",apartment,,,private,no,11,2017-09-10,months,12,Phibsborough,Dublin,53.359848942744,-6.2706479407012,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,monthly,1300,True,True,True,True,True,,,,True,True,,,,
1770483,rental,"243 pace road littlepace clonee, Clonee, Co. Dublin",apartment,,,private,no,6,2017-09-11,months,12,Clonee,Dublin,53.401162821652,-6.441593170166,yes,1,7,"Parking,Central Heating,House Alarm,Cable Television,Pets Allowed,Internet,Smoking",prod,2017-09-05,PropertyDetails,desktop,€,monthly,1100,True,True,,,,,True,,True,,True,,True,True
1770482,rental,"Rochford house Patrick St, Christchurch, Dublin 8",apartment,Michael Keane Estate Agent,9677,agent,no,1,2017-09-10,months,12,Christchurch,Dublin,53.339534619223,-6.2714767456055,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet",prod,2017-09-05,PropertyDetails,desktop,€,monthly,1400,,True,True,,True,,,,True,True,,,,True
1769254,rental,"Weaver Hall, The Gallops, Leopardstown, Leopardstown, Dublin 18",apartment,Dublin Property Rentals,8455,agent,no,27,2017-08-31,months,12,Leopardstown,Dublin,53.264134854296,-6.198668718207,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,monthly,2200,True,True,True,True,True,,,,True,True,,True,True,True
1770303,rental,"Landsdowne Valley, Drimnagh, Dublin 12",apartment,Dublin Property Rentals,8455,agent,no,2,2017-10-15,months,6,Drimnagh,Dublin,53.324275634036,-6.3272259239966,yes,1,2,"Parking,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,monthly,1600,True,True,,True,True,,,,,True,,,,True
1770438,rental,"Belfry Hall, Citywest, Co. Dublin",apartment,,,private,no,12,2017-09-10,months,12,Citywest,Dublin,53.2780293,-6.4183737,yes,2,2,,prod,2017-09-05,PropertyDetails,desktop,€,monthly,1400,,,,,,,,,,,,,,
1767048,rental,"The Steeples, Chapelizod, Dublin 20",apartment,Brennan Property Consultants,6571,agent,no,1,2017-09-15,months,12,Chapelizod,Dublin,53.343632409609,-6.3379943373729,yes,1,2,"Parking,Cable Television,Washing Machine,Internet",prod,2017-09-05,PropertyDetails,desktop,€,monthly,1400,True,True,,,True,,,,,,,,,True
1707871,rental,"Gallery Quay, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,21,2017-06-22,months,0,Grand Canal Dock,Dublin,53.343233129505,-6.238918629515,yes,1,1,"Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,,True,True,True,,,,True,,True,,True
1728822,rental,"Iveagh Court, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,24,2017-04-05,months,0,Dublin 2,Dublin,53.332795823496,-6.2625649840265,yes,2,2,"Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3804,,True,True,True,True,True,,True,True,True,,True,True,True
1697353,rental,"18 Lower Baggot Street, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,11,2017-02-02,months,0,Dublin 2,Dublin,53.33780558,-6.25140326,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,,,True,True,,,True,True,,True,,True
1756830,rental,"Grand Canal Quay, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,18,2017-07-18,months,0,Grand Canal Dock,Dublin,53.34326268142,-6.2389147281647,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,True,True,True,True,,,True,True,,True,,True
1692361,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,27,2017-01-03,months,0,Grand Canal Dock,Dublin,53.345770583201,-6.2348855617165,yes,1,2,"Parking,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3913,True,True,True,True,True,True,,True,,True,,True,,True
1732078,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,23,2017-04-20,months,0,Dublin 2,Dublin,53.342515726159,-6.2317088525015,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,True,True,True,True,,,True,True,,True,,True
1628985,rental,"Ivy Exchange, Parnell Street, Dublin 1, Dublin 1",apartment,MARCON Real Estate,9953,agent,no,12,2017-06-22,months,0,Dublin 1,Dublin,53.351460709387,-6.2637090682983,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3043,,True,,True,True,True,,,True,True,,True,,True
1598354,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,13,2017-01-03,months,0,Dublin 2,Dublin,53.345735065244,-6.2380242347717,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,monthly,3850,,True,True,True,True,True,,True,True,True,,True,,True
1641260,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,18,2017-06-22,months,0,Dublin 2,Dublin,53.34326268142,-6.2389039993286,yes,1,1,"Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,,True,True,True,,,,True,,True,,True
1758923,rental,"Ballsbridge Woods, Shelbourne Road, Ballsbridge, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,11,2017-07-26,months,0,Ballsbridge,Dublin,53.332564446631,-6.229612827301,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3261,True,True,True,True,True,True,,,True,True,,True,True,True
1642392,rental,"Time Place, Sandyford, Dublin 18",apartment,MARCON Real Estate,9953,agent,no,14,2017-06-20,months,0,Sandyford,Dublin,53.277390745938,-6.213755607605,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3456,True,True,True,True,True,True,,True,True,True,,True,,True
1659878,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,22,2017-01-03,months,0,Dublin 2,Dublin,53.345824734502,-6.2352132797241,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,True,True,True,True,,True,True,True,,True,True,True
1755760,rental,"Leeson Street, Dublin 4, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,6,2017-07-13,months,0,Dublin 4,Dublin,53.328720114141,-6.2480878829956,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,4348,True,True,True,,True,True,,,True,True,,True,,True
1610481,rental,"Ha'Penny Bridge House, Ormond Quay, Dublin 1, Dublin 1",apartment,MARCON Real Estate,9953,agent,no,30,2017-06-22,months,0,Dublin 1,Dublin,53.346352673,-6.265505724,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,True,True,True,True,True,True,,,True,True,,True,True,True
1687962,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,17,2017-06-22,months,0,Grand Canal Dock,Dublin,53.345616864609,-6.2368596675515,yes,1,1,"Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,,True,True,True,,True,,True,,True,,True
1672189,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,23,2017-01-03,months,0,Dublin 2,Dublin,53.344018503088,-6.2371873855591,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3913,,True,,True,True,True,,,True,True,,True,,True
1707869,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,25,2017-06-22,months,0,Grand Canal Dock,Dublin,53.345667085276,-6.2382319838434,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dishwasher,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,,True,True,True,,True,True,,,True,,True
1697330,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,31,2017-01-03,months,0,Grand Canal Dock,Dublin,53.345668103878,-6.2370313289284,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,,True,True,True,True,True,,,True,True,,True,,True
1707865,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,17,2017-06-22,months,0,Dublin 2,Dublin,53.3404596,-6.2431859,yes,1,1,"House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,,True,True,True,,True,,True,,True,True,True
1615992,rental,"Ivy Exchange, Dublin 1, Dublin 1",apartment,MARCON Real Estate,9953,agent,no,25,2017-06-22,months,0,Dublin 1,Dublin,53.351422284809,-6.2636876106262,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3043,,True,,True,True,True,,,True,True,,True,,True
1705394,rental,"Grand Canal Square, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,25,2017-01-06,months,0,Dublin 2,Dublin,53.342605402755,-6.2372234735813,yes,1,2,"Parking,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3913,True,True,,True,True,True,,,,True,,True,,True
1696281,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,22,2017-02-02,months,0,Grand Canal Dock,Dublin,53.345769564518,-6.2353995711237,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,,True,,True,True,True,,True,True,True,,True,,True
1687964,rental,"Leeson Court, Dublin 4, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,24,2017-02-02,months,0,Dublin 4,Dublin,53.330156100014,-6.2509778412459,yes,1,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3587,True,True,,,True,True,,,True,True,,True,True,True
1712536,rental,"Burton House, Custom House Square, Mayor St. Lower, IFSC, Dublin 1",apartment,MARCON Real Estate,9953,agent,no,20,2017-06-22,months,0,IFSC,Dublin,53.349631234082,-6.2436586620606,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3369,,True,True,True,True,True,,,True,True,,,,True
1696286,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,9,2017-01-03,months,0,Grand Canal Dock,Dublin,53.344642278659,-6.2382963565324,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,monthly,3750,True,True,,True,True,,,True,True,True,,True,,True
1676509,rental,"Millennium Tower, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,31,2017-01-06,months,0,Grand Canal Dock,Dublin,53.3473521,-6.26526,yes,1,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,,True,,True,True,True,,,True,True,,True,,True
1616917,rental,"Grand Canal Dock, Dublin 2, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,23,2017-01-03,months,0,Dublin 2,Dublin,53.345927213423,-6.2365436553955,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,,True,True,True,,,True,True,,,,True
1662800,rental,"The Gasworks, Dublin 4, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,25,2017-01-03,months,0,Dublin 4,Dublin,53.339585866274,-6.235363483429,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,,True,,True,True,True,,True,True,True,,True,,True
1742153,rental,"Herbert Park, Ballsbridge, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,20,2017-05-26,months,0,Ballsbridge,Dublin,53.328489443175,-6.2342691421509,yes,1,1,"Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,monthly,3150,,True,True,True,True,True,,,,True,,True,,True
1632935,rental,"The Gasworks, Dublin 4, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,23,2017-01-03,months,0,Dublin 4,Dublin,53.339444936737,-6.2357497215271,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,True,True,True,True,True,True,,,True,True,,True,,True
1659036,rental,"The Gasworks, Dublin 4, Dublin 4",apartment,MARCON Real Estate,9953,agent,no,29,2017-01-03,months,0,Dublin 4,Dublin,53.339099016808,-6.2358140945435,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3891,,True,True,True,True,True,,True,True,True,,True,,True
1647826,rental,"Time Place, Sandyford, Dublin 18",apartment,MARCON Real Estate,9953,agent,no,21,2017-01-03,months,0,Sandyford,Dublin,53.277352254623,-6.2139272689819,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3478,,True,,True,True,,,,True,True,,True,,True
1692358,rental,"Grand Canal Square, Grand Canal Dock, Dublin 2",apartment,MARCON Real Estate,9953,agent,no,24,2017-01-03,months,0,Grand Canal Dock,Dublin,53.344079642814,-6.2378896358132,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-05,PropertyDetails,desktop,€,weekly,3913,True,True,,True,True,True,,,True,True,,True,,True
