,property_title,seller_id,seller_type,open_viewing,no_of_photos,available_from,available_for,area,furnished,bathrooms,beds,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
799,"25 the locks, charlotte quay, Ringsend, Dublin 4",0.0,0.0,0.0,10.0,2017-08-12,12.0,94.0,1.0,2.0,2.0,2750.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
800,"Sandymount Road, Sandymount, Dublin 4",0.0,0.0,0.0,15.0,2017-09-04,12.0,60.0,1.0,1.0,1.0,1770.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
801,"608 Cube 2, Beacon South Quarter, Sandyford, Dublin 18",9871.0,1.0,0.0,18.0,2017-10-04,12.0,114.0,1.0,2.0,3.0,3166.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
802,"the Chandler  Arran Quay, Smithfield, Dublin 7",0.0,0.0,0.0,7.0,2017-09-10,12.0,74.0,1.0,1.0,1.0,1400.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
803,"Green Court ViewGreen StreetDublin 7, Dublin 7, Dublin 7",0.0,0.0,0.0,10.0,1970-01-01,12.0,103.0,1.0,2.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
804,"8 Sherborne, 96-97 Rathgar Road, Rathgar, Dublin 6",0.0,0.0,0.0,8.0,2017-09-04,12.0,73.0,1.0,2.0,2.0,2000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
805,"Mayor Street Upper, Castleforbes Sq, IFSC, Dublin 1",0.0,0.0,0.0,4.0,2017-09-09,12.0,84.0,1.0,2.0,2.0,2100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
807,"Inishowen, Pilot View, Dalkey, Co. Dublin",240.0,1.0,0.0,11.0,2017-08-15,12.0,98.0,1.0,2.0,3.0,3950.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
808,"112 Seville Place, Dublin 1, Dublin 1",0.0,0.0,0.0,8.0,2017-09-08,12.0,25.0,1.0,1.0,1.0,1600.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
809,"Mespil estate, Donnybrook, Dublin 4",0.0,0.0,0.0,8.0,2017-09-11,12.0,17.0,1.0,1.0,3.0,2495.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
810,"7 Mount Symon Lawn, Portersgate, Clonsilla, Dublin 15",0.0,0.0,0.0,9.0,2017-10-01,12.0,21.0,1.0,1.0,1.0,640.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
811,"Dock Mill, Barrow Street, Grand Canal Dock, Dublin 4",431.0,1.0,0.0,9.0,2017-09-04,12.0,52.0,3.0,2.0,2.0,3000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
812,"Sweep Stakes, Ballsbridge, Dublin 4, Ballsbridge, Dublin 4",10754.0,1.0,0.0,8.0,2017-09-07,12.0,92.0,1.0,1.0,1.0,1700.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
813,"Georges Street Upper, Dun Laoghaire, Co. Dublin",431.0,1.0,0.0,14.0,2017-08-25,12.0,9.0,1.0,3.0,3.0,2950.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
814,"Muckross Avenue, Perrystown, Dublin 12",431.0,1.0,0.0,7.0,2017-08-24,12.0,56.0,1.0,1.0,2.0,1675.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
815,"Temple Gardens, Rathmines, Rathmines, Dublin 6",0.0,0.0,0.0,22.0,2017-09-10,12.0,38.0,1.0,3.0,2.0,3000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
816,"Lower liffey street, Dublin 1, Dublin 1",0.0,0.0,0.0,14.0,2017-09-20,12.0,25.0,1.0,1.0,1.0,1550.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
817,"Mount Street, Merrion Square, Dublin 4, Dublin 4",7217.0,1.0,0.0,3.0,2017-02-03,12.0,40.0,1.0,2.0,2.0,3200.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
818,"182 Rathborne Court, Ashtown, Dublin 7",0.0,0.0,0.0,10.0,2017-09-25,12.0,106.0,1.0,2.0,2.0,1665.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
820,"The Camden, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",6498.0,1.0,0.0,8.0,2017-09-06,12.0,52.0,1.0,2.0,3.0,2750.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821,"Hanover Riverside, Grand Canal Dock, Dublin 2",6498.0,1.0,0.0,15.0,2017-08-28,12.0,52.0,1.0,2.0,2.0,3300.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
822,"99 Lower Kilmacud Road, Kilmacud, Co. Dublin",0.0,0.0,0.0,0.0,2017-09-10,9.0,70.0,1.0,1.0,1.0,645.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,"Rathmines Road Upper, Rathmines, Dublin 6",0.0,0.0,0.0,6.0,2017-09-12,0.0,38.0,1.0,1.0,1.0,1500.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
824,"Castleforbes Square Apartments, IFSC, Dublin 1",0.0,0.0,0.0,13.0,2017-10-24,12.0,84.0,1.0,2.0,2.0,2200.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
825,"Portobello Wharf, Windsor Terrace, Portobello, Dublin 8",6589.0,1.0,0.0,17.0,2017-09-22,12.0,1.0,1.0,1.0,1.0,1716.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
826,"1 BED, Coldcut Park, Clondalkin, Dublin 22",9871.0,1.0,0.0,12.0,2017-09-07,12.0,110.0,1.0,1.0,1.0,1150.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
827,"10 Sion House, Thomas Davies Street West, Inchicore, Dublin 8",9871.0,1.0,0.0,3.0,2017-09-05,12.0,109.0,1.0,2.0,2.0,1705.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
828,"Camac cresent, Turvey Avenue,, Inchicore, Dublin 8",9871.0,1.0,0.0,3.0,2017-09-11,12.0,109.0,0.0,2.0,2.0,1610.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
829,"2 BED, Tallaght Cross Wes, Tallaght, Dublin 24",9871.0,1.0,0.0,10.0,2017-09-13,12.0,64.0,1.0,2.0,2.0,1485.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
830,"Kingscourt, North Kings Street, Smithfield, Dublin 7",9871.0,1.0,0.0,4.0,2017-10-01,12.0,74.0,1.0,1.0,1.0,1565.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
831,"96 The Bay, Elm Park, Merrion Road, Merrion, Dublin 4",9871.0,1.0,0.0,2.0,2017-09-16,12.0,71.0,0.0,1.0,1.0,1480.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
832,"Gloucester Sq, Railway St, Dublin 1, Dublin 1",0.0,0.0,0.0,18.0,2017-09-09,12.0,25.0,1.0,1.0,1.0,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
833,"162 Lansdowne Gate, Drimnagh, Dublin 12",9871.0,1.0,0.0,8.0,2017-09-23,12.0,77.0,0.0,2.0,2.0,1565.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
834,"Dawson Court, Cross Avenue, Blackrock, Co. Dublin",8847.0,1.0,0.0,10.0,2017-09-07,9.0,68.0,1.0,1.0,1.0,1500.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
835,"Dawson House, Patrick Street, Dublin 8, Dublin 8",0.0,0.0,0.0,8.0,2017-09-19,0.0,108.0,1.0,1.0,1.0,1400.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
836,"De Vesci House, Longford Road, Monkstown, Co. Dublin",0.0,0.0,0.0,31.0,2017-09-13,12.0,0.0,1.0,2.0,2.0,1700.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
837,"Deerpark Road Kiltipper, Tallaght, Dublin 24",9234.0,1.0,0.0,7.0,2017-09-13,12.0,64.0,1.0,2.0,2.0,1400.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
838,"Donnybrook Green, Donnybrook, Donnybrook, Dublin 4",6589.0,1.0,0.0,9.0,2017-09-13,12.0,17.0,1.0,2.0,2.0,2000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
839,"Dorset Street Lower, Dublin 1, Dublin 1",0.0,0.0,0.0,10.0,2017-09-29,6.0,25.0,3.0,1.0,2.0,1750.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
840,"Duncan Court, Vernon Avenue, Clontarf, Dublin 3",8888.0,1.0,0.0,13.0,2017-09-30,12.0,41.0,1.0,1.0,3.0,1800.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
841,"Dunloe Hall, Merrion street upper, Dublin 2, Dublin 2",7483.0,1.0,0.0,14.0,2017-11-09,12.0,53.0,1.0,1.0,2.0,2300.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
842,"Earlsfield Court, Francis Street,, Dublin 8, Dublin 8",2619.0,1.0,0.0,5.0,2017-09-19,12.0,108.0,1.0,1.0,2.0,1800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
843,"East Court Yard, Cabinteely, Dublin 18",10004.0,1.0,0.0,10.0,2017-09-21,12.0,105.0,1.0,2.0,3.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
844,"Eaton, Rathcoole, Co. Dublin",7569.0,1.0,0.0,4.0,2017-09-11,12.0,102.0,1.0,2.0,2.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
845,"Eden Park, Dun Laoghaire, Co. Dublin",7426.0,1.0,0.0,2.0,2017-09-21,0.0,9.0,1.0,1.0,1.0,1200.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
846,"Elm House Sussex Road, Ballsbridge, Dublin 4",372.0,1.0,0.0,6.0,2017-09-19,12.0,92.0,1.0,1.0,1.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
847,"Ely Place Upper, Dublin 2, Dublin 2",173.0,1.0,0.0,11.0,2017-09-15,12.0,53.0,1.0,1.0,1.0,3600.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
848,"Fairhaven Strand Street ( in heart of village), Malahide, Co. Dublin",0.0,0.0,0.0,0.0,2017-10-07,12.0,6.0,1.0,1.0,1.0,1100.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
849,"Fernleigh Castleknock, Carpenterstown, Dublin 15",0.0,0.0,0.0,7.0,2017-10-28,12.0,112.0,1.0,2.0,2.0,1800.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
850,"Fernleigh Drive, Carpenterstown, Dublin 15",0.0,0.0,0.0,7.0,2017-09-23,12.0,112.0,1.0,1.0,1.0,1050.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
851,"Fitzwillim Court, Ranelagh, Dublin 6",7.0,1.0,0.0,7.0,2017-09-21,12.0,67.0,1.0,1.0,1.0,1700.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
852,"Flat 1, 36 Cabra Road, Cabra, Dublin 7",10659.0,1.0,0.0,8.0,2017-09-13,12.0,12.0,1.0,1.0,1.0,1150.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
853,"Florence Street, Portobello, Dublin 8",9622.0,1.0,0.0,12.0,2017-09-21,12.0,1.0,1.0,1.0,2.0,1900.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
854,"Forbes Quay, Lazer Lane, Grand Canal Dock, Dublin 2",340.0,1.0,0.0,11.0,2017-09-11,12.0,52.0,1.0,1.0,1.0,1900.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
855,"Fortfield Square, Terenure, Dublin 6",0.0,0.0,0.0,9.0,2017-11-03,3.0,82.0,1.0,1.0,1.0,1400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
856,"Fortunestown Close, Citywest, Co. Dublin",7569.0,1.0,0.0,4.0,2017-09-08,12.0,49.0,1.0,1.0,1.0,1000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
857,"Francis Street, Dublin 8, Dublin 8",8191.0,1.0,0.0,34.0,2017-09-11,12.0,108.0,1.0,1.0,2.0,3250.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
858,"Francis Street, Dublin 8, Dublin 8",8191.0,1.0,0.0,17.0,2017-09-11,12.0,108.0,1.0,1.0,2.0,2500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
859,"Franfort Court Rathgar, Rathgar, Dublin 6",0.0,0.0,0.0,0.0,2017-09-21,12.0,73.0,1.0,1.0,1.0,1300.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
860,"Gallery Quay, Dublin 2, Dublin 2",577.0,1.0,0.0,2.0,2017-09-22,12.0,53.0,0.0,1.0,2.0,1924.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
861,"Gallery Quay, Macken Street, Grand Canal Dock, Dublin 2",0.0,0.0,0.0,19.0,2017-10-01,9.0,52.0,1.0,2.0,2.0,2300.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
862,"Galloping Green Apartments, Blackrock, Co. Dublin",7.0,1.0,0.0,9.0,2017-09-18,12.0,68.0,1.0,2.0,2.0,1900.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
863,"Garden Court, Smithfield Village, Smithfield, Dublin 7",431.0,1.0,0.0,7.0,2017-09-19,12.0,74.0,1.0,1.0,2.0,2250.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
864,"Gardiner Place, City Centre, Dublin 1, Dublin 1",0.0,0.0,0.0,16.0,2017-10-20,12.0,25.0,1.0,1.0,1.0,1250.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
865,"Gardiner Place, Dublin City Centre, Dublin 1, Dublin 1",0.0,0.0,0.0,10.0,2017-09-12,12.0,25.0,1.0,1.0,1.0,1000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
866,"Gardiner Street, Dublin 1, Dublin 1",0.0,0.0,0.0,5.0,2017-09-18,12.0,25.0,1.0,1.0,2.0,1850.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
867,"Gardiner Street Middle, Dublin 1, Dublin 1",1331.0,1.0,0.0,0.0,2017-09-12,12.0,25.0,1.0,1.0,1.0,1500.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
868,"Geraldstown Wood, Santry, Dublin 9",2050.0,1.0,0.0,6.0,2017-09-07,12.0,55.0,1.0,1.0,1.0,1250.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
870,"Glaslyn, 97 Howth Road, Clontarf, Dublin 3",0.0,0.0,0.0,12.0,2017-09-22,12.0,41.0,1.0,2.0,2.0,1900.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
871,"Glenesky Square, Phoenix Park Racecourse, Castleknock, Dublin 15",4274.0,1.0,0.0,7.0,2017-09-15,12.0,69.0,1.0,2.0,2.0,1650.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
872,"Gloucester Sq, Railway St, Dublin 1, Dublin 1",0.0,0.0,0.0,18.0,2017-09-21,12.0,25.0,1.0,1.0,1.0,1850.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
873,"Grace Park Manor, Drumcondra, Dublin 9",10.0,1.0,0.0,14.0,2017-09-11,12.0,91.0,1.0,2.0,2.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
874,"Grafton Hall, 32-37 Aungier Street, Dublin 2, Dublin 2",57.0,1.0,0.0,9.0,2017-09-18,12.0,53.0,1.0,1.0,2.0,1660.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
875,"Grand Canal Dock, Grand Canal Dock, Dublin 2",10732.0,1.0,0.0,12.0,2017-09-15,12.0,52.0,1.0,2.0,2.0,2700.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
876,"Grande Central, Rockbrook, Sandyford, Dublin 18",1393.0,1.0,0.0,11.0,2017-09-25,3.0,114.0,1.0,2.0,2.0,2200.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
877,"Grangeview Place, Clondalkin, Dublin 22",2239.0,1.0,0.0,4.0,2017-10-16,12.0,110.0,1.0,1.0,2.0,1350.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
878,"Grantham Mews, St Kevin\'s Cottages, Dublin 8, Dublin 8",173.0,1.0,0.0,10.0,2017-09-13,12.0,108.0,1.0,1.0,2.0,2100.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
879,"Greeg Court, Parnell Street, Dublin 1, Dublin 1",396.0,1.0,0.0,9.0,2017-09-12,12.0,25.0,1.0,1.0,1.0,1490.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
880,"Grosvenor Lodge, Rathmines, Dublin 6",0.0,0.0,0.0,8.0,2017-09-15,12.0,38.0,1.0,1.0,2.0,1600.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
881,"Grove Park, Rathmines, Dublin 6",10919.0,1.0,0.0,5.0,2017-09-21,12.0,38.0,1.0,1.0,1.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,"Hampton Square, Navan Road (D7), Dublin 7",0.0,0.0,0.0,5.0,2017-09-11,12.0,89.0,0.0,2.0,2.0,1500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
883,"Hannah Square, Lucan, Co. Dublin",0.0,0.0,0.0,18.0,2017-10-17,6.0,93.0,1.0,2.0,2.0,1700.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
884,"Hannah Square, St. Edmunds, Lucan, Co. Dublin",10.0,1.0,0.0,6.0,2017-09-08,12.0,93.0,1.0,2.0,2.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885,"Hannah Square, St Edmunds, Palmerstown, Dublin 20",10.0,1.0,0.0,7.0,2017-09-08,12.0,59.0,1.0,2.0,2.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
886,"Hanover Court, Francis Street., Christchurch, Dublin 8",8352.0,1.0,0.0,5.0,2017-09-12,12.0,97.0,1.0,1.0,2.0,2000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
887,"Hanover Dock, Grand Canal Dock, Dublin 2",6498.0,1.0,0.0,11.0,2017-09-21,12.0,52.0,1.0,2.0,2.0,2400.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
888,"Hanover Quay, Dublin 2, Dublin 2",7247.0,1.0,0.0,9.0,2017-09-25,12.0,53.0,1.0,2.0,2.0,2800.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
889,"Hanover Riverside, Grand Canal Dock, Dublin 2",6498.0,1.0,0.0,7.0,2017-10-04,12.0,52.0,1.0,2.0,2.0,2290.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
890,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",6424.0,1.0,0.0,12.0,2017-10-31,12.0,9.0,1.0,2.0,2.0,2100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
891,"Harbour View, Crofton Road, Dun Laoghaire, Co. Dublin",240.0,1.0,0.0,10.0,2017-09-12,12.0,9.0,1.0,2.0,3.0,2500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
892,"Harcourt Green, Charlemont Street, Dublin 2, Dublin 2",0.0,0.0,0.0,1.0,2017-09-13,12.0,53.0,1.0,2.0,3.0,2650.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
893,"Harcourt Green, Charlemont Street, Dublin 2, Dublin 2",3050.0,1.0,0.0,5.0,2017-09-28,12.0,53.0,1.0,2.0,2.0,2300.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
894,"Harold\'s Cross Road, Harold's Cross, Dublin 6",0.0,0.0,0.0,10.0,2017-09-15,12.0,19.0,1.0,1.0,1.0,1480.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
895,"Hayworth Court, Ongar, Dublin 15",0.0,0.0,0.0,7.0,2017-09-17,12.0,32.0,1.0,2.0,2.0,1500.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
897,"Herbert Street, Dublin 2, Dublin 2",8188.0,1.0,0.0,10.0,2017-09-17,12.0,53.0,1.0,1.0,2.0,2400.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
898,"Holywell Green, Swords, Co. Dublin",0.0,0.0,0.0,9.0,2017-09-11,12.0,37.0,1.0,3.0,3.0,1900.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
899,"Holywell Manor, Marshallstown, Swords, Co. Dublin",2946.0,1.0,0.0,13.0,2017-09-20,12.0,37.0,1.0,2.0,2.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
900,"Hunters Hill, Hunterswood, Ballycullen, Dublin 24",0.0,0.0,0.0,3.0,2017-09-24,12.0,80.0,1.0,2.0,2.0,1500.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
901,"IB Fernleigh Vale, Castleknock, Dublin 15",0.0,0.0,0.0,6.0,2017-09-15,12.0,69.0,1.0,2.0,2.0,1650.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
902,"Island Key, East Road, East Wall, Dublin 3",9847.0,1.0,0.0,12.0,2017-09-21,12.0,8.0,1.0,1.0,2.0,1600.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
903,"Iveagh Court, Harcourt Lane, Dublin 2, Dublin 2",8372.0,1.0,0.0,17.0,2017-09-27,12.0,53.0,1.0,2.0,2.0,2250.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
904,"Jervis Place, Abbey Street, Dublin City Centre, Dublin 1, Dublin 1",0.0,0.0,0.0,10.0,2017-09-19,12.0,25.0,1.0,1.0,2.0,2100.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
905,"Jervis Place, Dublin 1, Dublin 1",2.0,1.0,0.0,4.0,2017-09-18,12.0,25.0,1.0,1.0,1.0,1560.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
